"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Pedestrian-oriented Road Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Block Group","360810582003","NY","360810582003","=""360810582003""","21.96","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810583001","NY","360810583001","=""360810583001""","6.68","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810583002","NY","360810583002","=""360810583002""","1.16","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810583003","NY","360810583003","=""360810583003""","5.96","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810585001","NY","360810585001","=""360810585001""","4.56","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810585002","NY","360810585002","=""360810585002""","1.89","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810585003","NY","360810585003","=""360810585003""","11.41","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810587001","NY","360810587001","=""360810587001""","3.58","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810587002","NY","360810587002","=""360810587002""","2.94","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810587003","NY","360810587003","=""360810587003""","3.94","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810589001","NY","360810589001","=""360810589001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810589002","NY","360810589002","=""360810589002""","9.46","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810589003","NY","360810589003","=""360810589003""","4.08","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810590001","NY","360810590001","=""360810590001""","29.08","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810591001","NY","360810591001","=""360810591001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810591002","NY","360810591002","=""360810591002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810591003","NY","360810591003","=""360810591003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810591004","NY","360810591004","=""360810591004""","4.22","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810592001","NY","360810592001","=""360810592001""","28.66","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810593001","NY","360810593001","=""360810593001""","4.32","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810593002","NY","360810593002","=""360810593002""","7.45","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810594001","NY","360810594001","=""360810594001""","27.83","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810594002","NY","360810594002","=""360810594002""","29.09","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810595001","NY","360810595001","=""360810595001""","7.81","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810595002","NY","360810595002","=""360810595002""","9.93","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810595003","NY","360810595003","=""360810595003""","8.33","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810595004","NY","360810595004","=""360810595004""","11.07","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810596001","NY","360810596001","=""360810596001""","22.61","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810596002","NY","360810596002","=""360810596002""","35.86","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810598001","NY","360810598001","=""360810598001""","26.98","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810598002","NY","360810598002","=""360810598002""","28.13","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810599001","NY","360810599001","=""360810599001""","17.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810599002","NY","360810599002","=""360810599002""","6.03","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810600001","NY","360810600001","=""360810600001""","31.06","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810601001","NY","360810601001","=""360810601001""","10.35","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810601002","NY","360810601002","=""360810601002""","7.45","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810603001","NY","360810603001","=""360810603001""","23.74","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810606001","NY","360810606001","=""360810606001""","23.77","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810606002","NY","360810606002","=""360810606002""","29.36","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810607011","NY","360810607011","=""360810607011""","29.33","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810608001","NY","360810608001","=""360810608001""","22.42","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810610001","NY","360810610001","=""360810610001""","26.36","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810612001","NY","360810612001","=""360810612001""","28.87","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810612002","NY","360810612002","=""360810612002""","27.43","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810613011","NY","360810613011","=""360810613011""","18.17","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810613012","NY","360810613012","=""360810613012""","11.34","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810613013","NY","360810613013","=""360810613013""","11.42","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810613014","NY","360810613014","=""360810613014""","13.62","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810613021","NY","360810613021","=""360810613021""","28.26","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810614001","NY","360810614001","=""360810614001""","20.02","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810616011","NY","360810616011","=""360810616011""","31.50","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810616012","NY","360810616012","=""360810616012""","27.02","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810616013","NY","360810616013","=""360810616013""","25.15","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810616021","NY","360810616021","=""360810616021""","21.47","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810616022","NY","360810616022","=""360810616022""","17.69","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810618001","NY","360810618001","=""360810618001""","10.28","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810618002","NY","360810618002","=""360810618002""","7.74","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810619001","NY","360810619001","=""360810619001""","19.08","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810619002","NY","360810619002","=""360810619002""","8.41","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810620001","NY","360810620001","=""360810620001""","11.77","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810621001","NY","360810621001","=""360810621001""","2.88","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810621002","NY","360810621002","=""360810621002""","18.54","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810621003","NY","360810621003","=""360810621003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810622001","NY","360810622001","=""360810622001""","23.22","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810622002","NY","360810622002","=""360810622002""","22.29","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810623001","NY","360810623001","=""360810623001""","22.01","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810623002","NY","360810623002","=""360810623002""","19.44","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810624001","NY","360810624001","=""360810624001""","30.42","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810625001","NY","360810625001","=""360810625001""","9.07","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810625002","NY","360810625002","=""360810625002""","10.37","2021","2010","EPA Smart Location Database","New York (State)"
