"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Avg. Vehicles per Household","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Block Group","040190047212","AZ","040190047212","=""040190047212""","1.7","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047213","AZ","040190047213","=""040190047213""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047221","AZ","040190047221","=""040190047221""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047222","AZ","040190047222","=""040190047222""","1.7","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047231","AZ","040190047231","=""040190047231""","1.3","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047232","AZ","040190047232","=""040190047232""","1.3","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047233","AZ","040190047233","=""040190047233""","1.6","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047234","AZ","040190047234","=""040190047234""","1.6","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047241","AZ","040190047241","=""040190047241""","2.1","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047242","AZ","040190047242","=""040190047242""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047251","AZ","040190047251","=""040190047251""","1.5","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047252","AZ","040190047252","=""040190047252""","1.6","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047261","AZ","040190047261","=""040190047261""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047262","AZ","040190047262","=""040190047262""","1.9","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047263","AZ","040190047263","=""040190047263""","2.3","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047271","AZ","040190047271","=""040190047271""","3.1","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047272","AZ","040190047272","=""040190047272""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047281","AZ","040190047281","=""040190047281""","1.7","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047282","AZ","040190047282","=""040190047282""","1.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047283","AZ","040190047283","=""040190047283""","1.5","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047291","AZ","040190047291","=""040190047291""","2.4","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047292","AZ","040190047292","=""040190047292""","1.3","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047301","AZ","040190047301","=""040190047301""","1.8","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190047302","AZ","040190047302","=""040190047302""","2.1","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190052001","AZ","040190052001","=""040190052001""","1.7","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190052002","AZ","040190052002","=""040190052002""","1.8","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190052003","AZ","040190052003","=""040190052003""","1.8","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190052004","AZ","040190052004","=""040190052004""","1.3","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190053001","AZ","040190053001","=""040190053001""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190053002","AZ","040190053002","=""040190053002""","3.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190054001","AZ","040190054001","=""040190054001""","1.2","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190054002","AZ","040190054002","=""040190054002""","1.2","2019-2023","2021","Census","Arizona (State)"
"Block Group","040190054003","AZ","040190054003","=""040190054003""","1.7","2019-2023","2021","Census","Arizona (State)"
"Block Group","040199408001","AZ","040199408001","=""040199408001""","0.7","2019-2023","2021","Census","Arizona (State)"
"Block Group","040199408002","AZ","040199408002","=""040199408002""","1.2","2019-2023","2021","Census","Arizona (State)"
"Block Group","040199408003","AZ","040199408003","=""040199408003""","1.4","2019-2023","2021","Census","Arizona (State)"
"Block Group","040199409001","AZ","040199409001","=""040199409001""","1.7","2019-2023","2021","Census","Arizona (State)"
"Block Group","040199410001","AZ","040199410001","=""040199410001""","1.4","2019-2023","2021","Census","Arizona (State)"
"Block Group","040199410002","AZ","040199410002","=""040199410002""","1.5","2019-2023","2021","Census","Arizona (State)"
"Block Group","040199411001","AZ","040199411001","=""040199411001""","1.3","2019-2023","2021","Census","Arizona (State)"
"Block Group","040199800011","AZ","040199800011","=""040199800011""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040199800021","AZ","040199800021","=""040199800021""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040199801001","AZ","040199801001","=""040199801001""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040199802001","AZ","040199802001","=""040199802001""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040199803001","AZ","040199803001","=""040199803001""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040199804001","AZ","040199804001","=""040199804001""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002011","AZ","040210002011","=""040210002011""","1.9","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002012","AZ","040210002012","=""040210002012""","1.6","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002041","AZ","040210002041","=""040210002041""","2.1","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002042","AZ","040210002042","=""040210002042""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002043","AZ","040210002043","=""040210002043""","2.2","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002044","AZ","040210002044","=""040210002044""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002061","AZ","040210002061","=""040210002061""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002062","AZ","040210002062","=""040210002062""","2.1","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002063","AZ","040210002063","=""040210002063""","2.6","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002081","AZ","040210002081","=""040210002081""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002082","AZ","040210002082","=""040210002082""","2.2","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002111","AZ","040210002111","=""040210002111""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002112","AZ","040210002112","=""040210002112""","1.3","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002113","AZ","040210002113","=""040210002113""","2.1","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002121","AZ","040210002121","=""040210002121""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002122","AZ","040210002122","=""040210002122""","2.4","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002123","AZ","040210002123","=""040210002123""","2.6","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002151","AZ","040210002151","=""040210002151""","2.5","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002161","AZ","040210002161","=""040210002161""","2.5","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002162","AZ","040210002162","=""040210002162""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002171","AZ","040210002171","=""040210002171""","2.5","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002172","AZ","040210002172","=""040210002172""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002181","AZ","040210002181","=""040210002181""","2.4","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002182","AZ","040210002182","=""040210002182""","2.2","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002191","AZ","040210002191","=""040210002191""","1.9","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002192","AZ","040210002192","=""040210002192""","2.4","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002193","AZ","040210002193","=""040210002193""","2.3","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002201","AZ","040210002201","=""040210002201""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002202","AZ","040210002202","=""040210002202""","2.6","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002211","AZ","040210002211","=""040210002211""","2.2","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002212","AZ","040210002212","=""040210002212""","2.6","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002221","AZ","040210002221","=""040210002221""","2.5","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002222","AZ","040210002222","=""040210002222""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002223","AZ","040210002223","=""040210002223""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002224","AZ","040210002224","=""040210002224""","2.6","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002231","AZ","040210002231","=""040210002231""","2.4","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002241","AZ","040210002241","=""040210002241""","2.2","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002242","AZ","040210002242","=""040210002242""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002243","AZ","040210002243","=""040210002243""","2.5","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002251","AZ","040210002251","=""040210002251""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002261","AZ","040210002261","=""040210002261""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002262","AZ","040210002262","=""040210002262""","2.1","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002263","AZ","040210002263","=""040210002263""","2.5","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002271","AZ","040210002271","=""040210002271""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002272","AZ","040210002272","=""040210002272""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002281","AZ","040210002281","=""040210002281""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002291","AZ","040210002291","=""040210002291""","1.6","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210002292","AZ","040210002292","=""040210002292""","2.3","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210003071","AZ","040210003071","=""040210003071""","2.8","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210003091","AZ","040210003091","=""040210003091""","1.8","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210003092","AZ","040210003092","=""040210003092""","1.4","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210003101","AZ","040210003101","=""040210003101""","1.3","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210003102","AZ","040210003102","=""040210003102""","2.2","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210003111","AZ","040210003111","=""040210003111""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210003112","AZ","040210003112","=""040210003112""","2.5","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210003121","AZ","040210003121","=""040210003121""","1.8","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210003122","AZ","040210003122","=""040210003122""","1.4","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210003123","AZ","040210003123","=""040210003123""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210003131","AZ","040210003131","=""040210003131""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210003132","AZ","040210003132","=""040210003132""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210003133","AZ","040210003133","=""040210003133""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210003151","AZ","040210003151","=""040210003151""","1.8","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210003152","AZ","040210003152","=""040210003152""","2.1","2019-2023","2021","Census","Arizona (State)"
"Block Group","040210003153","AZ","040210003153","=""040210003153""","1.6","2019-2023","2021","Census","Arizona (State)"
